SupplierID,NumberOfCustomers,AverageShareofBusiness,AverageSizeofSuppliers,AverageSizeofCustomers,CAGRBusiness,TechnologyInvestment,CountryGDP,CountryGDPGrowth,IndexOfPoliticalTurmoil,IndexOfSocialTurmoil,NumberofProducts,NumberofNewProducts,ProfitabilityLast5Years,Bankruptcy
4668,6,76.88,491.21,1598.67,-9.73,49.57,451.9035936,-3.37,0.221886171,0.224891874,17,14,-5.96,0
4669,14,26.85,598.01,882.91,9.01,11.76,518.2024101,2.34,0.719488625,0.987104757,1,1,24.11,0
4670,3,22.37,434.53,972.73,-8.42,47.74,392.2709165,6.68,0.694350606,0.506179587,6,3,-6.47,1
4671,19,78.17,838,800.6,7.22,37.56,154.8028402,-4.24,0.86408768,0.021704504,5,0,8.83,0
4672,6,13.05,273.5,1724.68,21.68,7.79,550.9617081,5.93,0.886030074,0.382485206,20,6,10.15,0
4673,17,25.77,737.65,1062.22,-11.49,35.68,95.66101355,-1.98,0.711623159,0.45713806,2,2,23.39,1
4674,19,11.5,143.11,910.19,4.78,26.9,870.3104379,1.37,0.264851884,0.317516267,7,6,12.98,0
4675,19,34.24,505.56,493.22,15.32,35.05,662.0851154,-3.8,0.876982078,0.833686528,17,7,-7.24,1
4676,6,14.95,195.38,1853.41,7.52,25.89,192.0569723,6.87,0.898337912,0.072927364,10,8,23.01,0
4677,11,32.18,497.13,1187.25,18.55,7.86,439.2089172,-2.89,0.489393517,0.950505429,3,0,28.47,0
4678,10,29.98,801.89,372.89,15.59,32.54,985.2431402,0.77,0.347056478,0.429586124,16,2,11.11,0
4679,10,57.76,851.59,1578.15,-6.87,1.61,758.1114749,-1.13,0.873460062,0.623300099,17,4,-5.96,1
4680,16,79.96,603.64,390.55,19.02,47.62,626.3029586,0.98,0.573387793,0.385314801,9,6,-10.77,0
4681,11,41.07,831.77,526.01,-7.49,40.76,107.4021402,-5.87,0.407901804,0.144427482,3,0,-1.25,0
4682,20,69.53,265.42,1931.91,-3.95,18.29,678.3084375,-0.29,0.460290338,0.101196861,19,17,15.79,0
4683,20,33.38,271.67,1942,14.45,3.16,998.2421983,-5.2,0.174461304,0.338794782,6,2,13.99,0
4684,15,69.81,80.83,1444.17,22.87,47.57,952.7709181,0.11,0.664070503,0.101917044,3,2,8.47,0
4685,3,29.18,867.43,823.44,18.45,0.75,107.3453752,1.88,0.867446401,0.772162767,2,1,4.84,1
4686,20,59.78,618.64,1051.51,21.07,47.42,102.5001912,5.73,0.450827751,0.299762814,3,1,25.66,0
4687,15,51.37,97.96,966.32,9.24,17.55,116.8185832,6.97,0.378782887,0.429216813,16,16,9.46,0
4688,13,73.98,928.39,1533.82,-12.55,0.33,530.5423019,5.24,0.366729025,0.560880746,12,11,14.65,0
4689,6,33.33,776.83,1270.56,-10.1,27.64,448.9811357,1.99,0.978675416,0.072088265,13,4,5.18,0
4690,18,35.31,62.19,585.46,15.34,17.57,807.7652928,-4.91,0.841028853,0.454353647,15,10,-2.86,0
4691,3,49.94,236.08,1751.97,9.39,12.74,808.806888,4.83,0.28433809,0.049763673,18,9,14.38,0
4692,5,52.51,395.63,1121.47,24.83,19.47,335.0183479,-1.7,0.941426849,0.879527543,2,1,18.15,0
4693,20,58.8,477.58,677.9,22.29,17.21,8.311890325,0.66,0.494522868,0.623928416,8,6,12.91,0
4694,20,48.66,176.99,410.04,-3.44,42.11,930.2024722,4.72,0.116856363,0.719705131,4,0,25.09,0
4695,16,70.21,742.61,217.83,7.89,47.55,346.363019,3.87,0.504729819,0.827576918,2,1,7.84,0
4696,18,65.08,564,446.14,18.5,21.78,281.9152348,-2.4,0.88282735,0.680474836,8,3,-9.11,0
4697,5,44.66,159.5,587.87,22.88,46.73,674.4155454,3.05,0.420081259,0.466710539,8,3,18.97,0
4698,2,76.59,320.32,797.43,24.1,48.22,69.18826835,0.27,0.118805281,0.657736095,9,4,2.09,0
4699,16,50.22,264.47,352.02,6.87,1.53,349.3058651,1.66,0.953709151,0.678039047,11,8,-3.64,0
4700,19,46.59,933.33,913.62,14.31,28.55,340.703063,1.5,0.536704966,0.147728897,18,14,25.86,0
4701,4,19.44,57.87,1721.25,23.29,46.64,342.9681102,0.25,0.714723209,0.503955677,13,8,9.15,0
4702,13,64.97,156.42,818.7,-10.53,0.28,10.7665776,4.18,0.864896175,0.012924212,12,9,0.37,0
4703,18,11.13,185.58,1156.13,16.88,33.15,845.9357984,-3.79,0.346107423,0.042341316,9,5,11.41,0
4704,19,60.12,339.75,1579.96,17.87,7.96,696.7474882,6.02,0.429005444,0.956194221,12,7,-5.6,0
4705,10,63.57,799.98,929.51,8.43,34.22,685.0791868,0.5,0.334657151,0.423197716,3,0,10.2,0
4706,1,61.41,426.97,880.98,1.51,31.48,85.01893747,-3.55,0.791664622,0.893882494,18,8,14.96,0
4707,11,32.99,864.7,152.27,24.84,40.55,481.4573173,2.71,0.011896896,0.145736644,8,2,-0.86,0
4708,1,35.47,573.69,664.1,-6.98,28.34,472.4059328,-4.37,0.765247645,0.424232769,2,1,-2.83,1
4709,5,13.93,252.42,1179.86,-3.8,28.52,35.62099461,-4.7,0.408314752,0.318503088,9,0,27.25,0
4710,10,31.42,186.33,550.58,-7.23,19.87,920.9991895,-2.3,0.491003592,0.96646001,10,8,12.54,1
4711,16,59.49,597.39,1527.75,1.94,23.27,847.7175805,3.54,0.290711724,0.871869056,19,9,-0.15,0
4712,6,68.38,479.35,1251.99,9.59,41.44,904.5622821,1.2,0.659064652,0.808955671,17,10,12.95,0
4713,13,28.3,14.81,1702.01,6.44,38.92,814.7081907,0.64,0.490925413,0.345292642,19,1,16.35,0
4714,11,27.61,757.43,478.98,12.63,34.9,333.3078881,1.01,0.503115855,0.160964826,18,11,10.99,0
4715,8,43.17,395.05,1752.19,-0.14,25.05,200.4576986,-3.42,0.922545444,0.503790196,12,2,-3.28,1
4716,14,79.4,275.7,1238.98,16.8,16.23,401.4293483,-3.53,0.311777978,0.85309704,19,3,25.88,0
4717,10,32.59,342.04,883.26,-1.59,11.49,122.7526397,-3.03,0.278348328,0.904986895,10,2,-8.48,1
4718,5,70.1,171.61,1404.21,-7.64,43.46,448.9260116,-2.03,0.108002858,0.017047373,7,5,15.08,0
4719,13,36.28,403.5,1094.24,4.13,46.32,579.6025739,-1.66,0.304350631,0.735192129,16,7,-4.89,0
4720,20,76.83,208.2,1848.65,0.52,33.87,796.8747737,-0.4,0.593989629,0.76796221,2,1,7.39,0
4721,16,46.32,206.36,493.38,23.7,21.16,830.3464847,-4.46,0.202110328,0.510231853,7,6,0.39,0
4722,14,56.39,200.9,1787.6,21.31,28.69,628.383387,2.37,0.653999654,0.138566136,10,1,7.7,0
4723,3,54.79,245.09,1800.74,8.42,15.9,43.95053069,-3.92,0.530056723,0.319541541,4,4,-4.45,0
4724,2,60.35,348.63,454.27,22.22,36.37,274.0869454,-3.07,0.79722443,0.783372848,20,13,20.01,0
4725,5,72.94,286.98,1719.19,23.92,42.26,160.6175272,0.41,0.668124344,0.562243359,17,15,-0.09,0
4726,4,61.16,109.54,1883.11,4.41,46.96,132.9537121,3.96,0.359073243,0.087303619,17,6,10.2,0
4727,2,31.15,323.6,1601.32,-13.84,1.51,844.4336374,6.32,0.387063949,0.417224312,18,11,15.87,0
4728,19,59.01,308.49,1701.35,0.25,27.89,689.5213587,-5.96,0.255092287,0.051248929,15,3,21.62,0
4729,8,57.11,93.23,1317.88,7.58,35.87,238.2024404,-5.4,0.582457217,0.305041947,16,12,6.03,0
4730,2,31.81,176.67,650.31,-11.53,47.59,312.4797243,4.25,0.593483479,0.584488247,18,16,16.71,0
4731,5,50.12,722.32,847.67,-4.79,16.15,718.5825699,-3.07,0.348511276,0.39050331,6,0,15.89,0
4732,10,40.88,821.02,1045.98,17.93,32.56,505.0329426,3.05,0.668626361,0.75929936,16,8,1.44,0
4733,5,11.09,620.53,552.97,-8.61,28.09,717.6512736,-3.57,0.494765719,0.81614159,7,1,-7.29,1
4734,2,14.12,141.17,922.3,18.08,18.52,211.3269272,4.91,0.40885515,0.567592043,13,8,-2.49,0
4735,19,56.11,684.94,1735.31,11.02,44.52,579.7826634,-4.97,0.037675189,0.562096876,13,3,9.41,0
4736,10,79.06,849.65,311.61,-4.89,43.29,844.1316119,6.5,0.515657874,0.797369752,19,2,7.11,0
4737,4,17.86,359.79,1865.06,1.25,45.57,399.0130996,3.49,0.540414385,0.89241788,3,0,15.72,0
4738,9,56.35,69.46,779.29,22.07,15.2,513.6466563,6.25,0.651421882,0.745605593,7,5,8.37,0
4739,4,30.97,486.35,1647.67,14.33,46.6,450.9270105,-1.5,0.725603527,0.835725688,3,1,20.77,0
4740,9,33.36,352.49,464.18,22.57,18.14,315.8570702,4.74,0.401686575,0.451755217,14,5,21.99,0
4741,13,18.2,932.55,1820.76,14.1,29.26,483.6082742,-5.49,0.703501333,0.686727364,9,8,7.27,0
4742,1,78.37,610.07,1517.14,-4.37,10.21,496.9602834,-0.2,0.541387886,0.142325206,17,8,-7.61,0
4743,13,13.33,510.22,673.8,24.95,20.73,403.5106916,1.77,0.272664616,0.08045752,6,3,12.53,0
4744,20,60.81,40.9,1631.65,21.2,47.35,217.8406489,1.21,0.647655033,0.9515717,11,4,1.44,0
4745,4,13.26,427.01,659.86,-4.86,45.2,230.6966744,5.98,0.816691716,0.97655481,17,0,0.53,1
4746,5,75.77,789.56,1535.63,23.48,20.52,729.8777634,4.05,0.982301097,0.089900795,16,2,11.78,0
4747,2,35.18,735.1,820.55,-0.17,49.16,873.1029001,-5.7,0.033702078,0.932220938,10,0,25.35,0
4748,8,51.73,56.74,1802.66,15.31,18.38,689.2514734,-3,0.601609164,0.533761213,12,11,11.87,0
4749,13,22.13,162.54,642.65,-6.32,42.63,964.6255633,-3.63,0.270934602,0.936593944,9,5,-0.87,0
4750,9,65.93,805.33,554.54,21.36,27.72,101.485298,-0.6,0.133091535,0.206194715,14,14,16.83,0
4751,18,11.74,29.47,1338.05,5.65,16.76,917.7560852,0.45,0.426494453,0.435377212,20,8,-10.05,0
4752,13,33.92,246.38,231.37,2.17,4.07,149.7773942,5.12,0.430569026,0.441885186,15,11,-5.55,0
4753,14,35.11,661.46,1749.48,-14.41,44.08,41.45834724,-1.06,0.109011527,0.828353424,10,1,-10.14,1
4754,19,45.98,115.77,1812.29,-5.68,45.13,647.3861918,4.94,0.896879469,0.952577358,1,1,-3.89,1
4755,2,78.11,568.74,1777.1,2.82,10.8,319.8164756,5.77,0.925852915,0.92621944,7,2,1.2,0
4756,4,45.26,100.41,413.3,8.27,23.72,466.576752,-3.17,0.185867343,0.505962391,1,0,11.03,0
4757,3,40.69,922.32,1818.54,7.32,41.45,170.753937,-1.4,0.509912408,0.826688743,14,12,-10.49,0
4758,12,52.21,847.19,1793.43,-13.12,46.46,95.86641333,-3.17,0.604807005,0.891636005,2,1,20.83,0
4759,9,73.22,112.09,749.46,15.24,5.67,910.4743026,0.84,0.424594604,0.669610782,8,6,9.7,0
4760,17,21.89,731.45,1843.93,-12.29,36.23,185.4033389,5.44,0.18265435,0.712947719,13,4,27.65,0
4761,19,71.31,334.35,181.45,-9.73,39.82,371.9051629,4.29,0.237299474,0.629372258,9,7,-0.47,0
4762,11,47.3,102.93,422.77,-1.3,9.36,723.3354826,2.32,0.546934618,0.02259151,9,7,25.69,0
4763,18,27.31,694.24,956.24,18.72,31.59,39.19598223,-4.4,0.125651116,0.03258401,7,1,14.83,0
4764,1,58.08,678.77,1133.66,-3.36,28.19,476.3687945,-2.63,0.516519669,0.926622891,13,6,10.75,0
4765,11,79.83,405.2,1883.58,-7.71,20.64,924.6165991,-2.39,0.484945643,0.506427103,12,3,-5.19,0
4766,2,68.47,941.8,588.94,19.05,33.2,711.0242598,5.27,0.036158702,0.214065006,3,2,10.36,0
4767,16,32.71,461.08,572.21,17.41,37.99,969.5437478,3.89,0.332370958,0.875758206,20,16,-10.92,0
4768,3,72.5,149.84,650.42,10.55,16.25,87.16909993,5.05,0.194369683,0.93175243,7,0,25.82,0
4769,3,16.33,308.38,1987.93,14.09,44.75,495.242109,-0.72,0.585359311,0.90240267,14,8,12.18,0
4770,8,38.22,429.39,1243.3,1.78,0.54,21.05037896,3.92,0.43137192,0.659932108,13,8,-3,0
4771,15,63.77,675.17,1483.69,21.05,1.86,520.1871082,-1.29,0.367617804,0.283224053,10,5,-3.12,0
4772,20,72.51,664.36,758.63,18.01,12.29,13.69217238,5.31,0.969140391,0.363608512,16,5,18.05,0
4773,9,22.66,632.98,1860.53,6.68,22.9,722.4622434,3.5,0.425320213,0.991354386,17,4,-9.91,1
4774,9,45.68,695.75,851.87,12.62,7.64,789.7952316,-5.36,0.225378216,0.332462037,12,11,3.6,0
4775,20,79.62,945.89,462.32,-1.46,48.19,990.5256458,-1.94,0.90580682,0.248909847,5,1,-6.11,0
4776,19,65.19,733.76,1434.5,10.44,33.95,973.17967,-2.63,0.756858996,0.307815495,3,1,27.64,0
4777,15,32.04,705.09,1672.69,-7.04,29.8,51.13248314,-3.85,0.585655452,0.383974344,8,6,-5.41,0
4778,15,38.92,239.46,960.66,19.96,34.6,539.3516377,0.51,0.247687167,0.870044574,15,4,21.59,0
4779,13,15.05,24.81,1684.26,-14.94,27.94,80.12463117,0.74,0.147562185,0.446538293,1,1,-6.38,0
4780,8,52.99,472.39,1663.09,3.97,49.94,489.1109574,-0.53,0.515020056,0.285695548,4,4,16.14,0
4781,16,12.82,790.7,1595.01,24.1,30.23,370.4236875,-4.53,0.328591533,0.952018725,12,0,23.25,0
4782,1,41.39,941.92,922.24,18.05,34.27,408.4261238,1.85,0.971658143,0.703920711,14,5,-9.15,0
4783,16,20.74,461.93,1125.72,-11.79,24.54,692.5426415,3.67,0.903725767,0.591539248,9,8,-2.21,1
4784,1,31.93,403.51,963.83,16.26,30.75,105.1271337,2.06,0.633631169,0.716617273,6,6,-3.73,0
4785,19,59.96,431.3,1759.46,15.93,26.75,294.0468379,-3.23,0.159384948,0.237603759,7,0,7.54,0
4786,17,78.94,933.3,968.2,14.7,37.12,904.1537924,-1.87,0.356098728,0.886457315,16,15,1.7,0
4787,17,51.52,178.06,591.86,8.56,2.3,904.9224219,7,0.32646932,0.595020095,13,0,-7.09,0
4788,2,67.8,75.17,568.55,9.04,15.74,500.1884331,5.74,0.677309591,0.621992495,12,9,8.79,0
4789,6,36.91,352.72,1774.34,4.58,16.65,700.4445107,-0.46,0.485747667,0.028517447,10,1,14.19,0
4790,12,57.46,898.57,1357.52,3.46,48.81,529.8625258,-2.71,0.376574012,0.50587914,14,11,-8.54,0
4791,6,28.8,718.67,1604.29,4.67,34.31,287.2369996,4.24,0.623921802,0.724344468,13,2,22.49,0
4792,15,67.28,795.13,1620.92,1.34,11.32,92.8804549,1.34,0.79387977,0.508634443,14,13,26,0
4793,3,22.42,186.88,1303.09,12.07,4.35,756.948745,5.56,0.325039689,0.208906784,9,7,15.86,0
4794,1,74.96,919.71,1555.86,5.15,37.82,926.5790003,4.54,0.69849726,0.788206442,3,1,27.21,0
4795,18,37.78,476.47,1570.82,-4.31,13.56,439.8668502,6.44,0.442107649,0.948965972,19,17,20.97,0
4796,20,41.3,190.2,725.57,19.69,28.1,652.425399,4.94,0.793458916,0.200292076,3,3,24.18,0
4797,14,79.52,45.09,1141.03,7.98,22.28,932.2021748,0.44,0.389325254,0.795590763,17,2,-6.9,0
4798,14,19.73,554.52,455.06,-6.94,40.27,838.892463,6.63,0.520692192,0.665025419,15,2,21.96,0
4799,8,41.3,552.12,752.64,-5.88,40.7,243.3476866,2.28,0.357947356,0.836553751,11,1,-6.5,0
4800,14,63.99,759.75,552.64,17.58,49.72,112.4300231,-4.49,0.458600485,0.03126859,8,0,16.44,0
4801,3,35.19,642.89,1378.23,-8.73,29.63,809.0530253,-0.25,0.261432505,0.694640583,11,11,-7.64,0
4802,14,56.6,482.94,1147.35,6.06,27.64,774.3610579,5.27,0.971646735,0.951888295,13,1,-1.54,1
4803,11,24.64,740.16,1652.77,8.04,17.68,174.8047601,-2.5,0.669473881,0.313549627,7,3,17.48,0
4804,6,62.38,692.36,760.16,-2.64,9.45,243.4041346,3.83,0.839776279,0.003643853,7,4,19.46,0
4805,19,21.74,827.73,326.3,-11.71,29.12,234.7525947,4.71,0.326925622,0.641594558,11,2,8.91,0
4806,9,39.48,299.25,752.66,-7.68,13.94,584.6195404,-4.67,0.534914003,0.545605763,5,0,22.9,0
4807,3,22.59,800.66,183.03,17.33,7.8,294.6782318,-3.96,0.460813978,0.785508527,1,1,28.75,0
4808,1,11.49,213.92,316.41,-5.08,40.31,84.74556932,-4.61,0.034420153,0.525553083,15,1,10.43,0
4809,10,67.45,234.32,247.95,5.85,45.22,856.2070905,0.6,0.605765712,0.197931742,9,1,18.94,0
4810,11,67.81,221.98,936.25,7.46,0.65,679.6099933,-5.82,0.777128629,0.945348936,7,0,5.03,1
4811,9,69.24,295.39,1673.83,9.39,25.17,9.892945848,6.74,0.940089534,0.296334582,4,4,-6.2,0
4812,7,35.65,440.22,1028.55,21.32,13.64,436.1833296,4.02,0.638050203,0.515218754,8,6,-8.43,0
4813,19,66.59,723.27,902.4,17.93,11.21,874.8135893,-1.83,0.296824326,0.611380423,3,1,26.25,0
4814,19,44.73,168.66,1460.26,-7.98,34,400.7771835,0.39,0.840770812,0.146072622,20,15,0.69,0
4815,17,78.07,28.17,140,7.78,41.66,572.8425024,-0.42,0.293365212,0.231792005,20,8,21.01,0
4816,15,50.57,334.98,1502.71,-6.48,33.3,508.7877583,-5.4,0.7346206,0.041798543,20,2,7.72,0
4817,7,13.66,446.5,1941.06,19.85,11.14,3.304761414,4.13,0.18888173,0.188843239,1,0,29,0
4818,3,33.06,460.41,1289.75,10.85,19.51,226.4749707,-0.28,0.560977491,0.840428154,9,4,19.33,0
4819,8,35.74,747.57,1834.24,-2.29,22.42,892.1779881,-3.66,0.224752281,0.204822656,1,1,14.26,0
4820,6,53.68,744.87,647.63,9.39,15.16,179.7893142,4.38,0.825525904,0.224058198,20,7,0.16,0
4821,17,24.91,235.09,463.8,2.96,39.45,166.1236699,3.94,0.061289642,0.228389649,7,1,-9.01,0
4822,20,13.17,534.93,234.32,-9.98,30.41,462.9545203,-5.9,0.571607945,0.722203569,11,1,26.86,1
4823,4,29.55,547.03,304.65,7.13,3.45,800.3755913,2.58,0.321170268,0.062318505,10,7,8.23,0
4824,3,38.76,561.14,874.42,22.31,23.36,703.409329,3.83,0.433332358,0.061036195,9,3,7.4,0
4825,12,15.27,312.79,1981.14,19.28,47.08,505.8535201,3.76,0.875793191,0.075733585,6,2,18.99,0
4826,4,43.2,319.13,1713.9,-10.82,6.73,351.9587195,3.15,0.927800033,0.908617643,7,5,-2.12,1
4827,9,31.32,424.14,703.44,-2.94,9.28,346.9281414,0.04,0.034311229,0.705281924,9,5,-3.32,0
4828,6,24.69,766.77,1293.65,16.7,16.09,2.320518705,-0.8,0.650530385,0.797150731,18,7,16.46,0
4829,17,76.8,358.28,397.73,6.63,26.59,322.9155427,6.6,0.874926517,0.810370527,4,3,-8.97,0
4830,15,40.85,381.6,1608.67,9.02,11.45,55.82748791,0.35,0.814649933,0.865317533,8,3,-0.31,0
4831,8,64.65,173.96,866.46,1.1,13.14,411.9107336,-1.36,0.457174698,0.194713765,7,5,20.43,0
4832,2,38.8,474.59,379.68,-0.8,13.24,490.3550578,2.96,0.34104364,0.30459123,17,7,27.05,0
4833,2,33.83,365.81,679.23,-4.59,7.46,581.6704387,2.98,0.976760945,0.1073641,20,2,-5.08,1
4834,18,18.21,542.14,1596.39,6.84,49.29,7.629497925,-5.53,0.533667456,0.61705493,8,0,-0.08,0
4835,18,41.81,55.24,572.59,-10.06,45.95,318.0189162,-2.35,0.407789337,0.41688432,19,3,-10.01,1
4836,9,41.17,317.34,1540.89,23.85,22.66,587.111336,5.71,0.63914387,0.414364477,4,4,-1.48,0
4837,10,77.22,409.41,1689.91,11.87,16.58,385.5294202,4.65,0.891214116,0.480949305,5,1,-3.07,0
4838,19,58.2,721.01,991.9,9.58,48.53,731.1579014,-3.56,0.533280251,0.366297393,1,0,28.32,0
4839,12,63.76,111.72,808.75,-8.6,49.52,259.5751836,1.12,0.527159784,0.18525932,18,16,12.28,0
4840,1,67.27,413.78,1330.9,13.55,0.49,809.5936299,-2.06,0.694457426,0.152289721,8,4,17.92,0
4841,17,49.24,579.61,469.94,-9.02,38.45,817.291384,2.01,0.20613384,0.687139021,3,2,11.66,0
4842,10,79.53,926.33,1918.97,12.34,16.87,370.1449156,-0.52,0.526912056,0.707474028,3,1,26.89,0
4843,12,26.52,751.6,362.41,20.3,11.14,804.4440829,-5.39,0.407532047,0.696991343,12,6,-7.22,0
4844,1,68.43,645.83,1482.61,-1.22,14.31,603.7747437,3.85,0.665852102,0.725942278,12,10,22.04,0
4845,18,28.32,755.45,430.35,10.6,37.86,801.0176136,-1.23,0.231206897,0.170388826,19,13,25.97,0
4846,18,31.96,114.16,1659.62,2.98,8.15,295.0461908,-3.45,0.034965037,0.46904744,3,3,-9.87,0
4847,9,43.96,167.45,1728.27,-13.19,19.02,123.958169,-5.3,0.32044269,0.714573756,8,5,20.21,0
4848,4,51.17,654.23,1151.8,21.96,21.33,550.0987123,-3.22,0.137405794,0.149121548,1,1,-5.24,0
4849,17,70.42,406.22,982.84,-8.71,5.04,525.6696802,2.44,0.711437645,0.756558611,4,1,13.8,0
4850,13,46.03,268.19,342.75,-4.19,10.7,322.6942008,-0.79,0.176604017,0.941520876,10,5,21.19,0
4851,13,77.45,315.53,606.35,3.02,22.87,932.0845732,-3.97,0.861117873,0.987670341,12,6,19.23,0
4852,12,42.79,476.2,1697.58,-9.78,44.39,804.0159396,5.83,0.565534194,0.887378157,17,0,5.72,0
4853,9,44.91,463.93,1104.78,18.52,19.17,605.5526076,-1.4,0.509856308,0.639893336,12,1,15.24,0
4854,20,45.87,534.89,1135.03,22.6,30.97,495.0265341,-0.16,0.339944408,0.54007137,16,13,9.21,0
4855,11,43.24,623.56,1754.28,-9.68,20.17,940.3056459,-0.57,0.148333475,0.447548527,4,4,20.3,0
4856,12,69.93,16.74,541.82,14.21,22.86,472.0992031,1.43,0.701834922,0.939340379,3,2,-5.2,0
4857,16,55.99,342.23,823.62,8.79,1.97,72.68380311,-0.86,0.188630447,0.076689805,13,0,-1.12,0
4858,15,29.51,595.1,1315.93,23.5,42.99,713.0045289,2.17,0.268431255,0.974560643,20,12,23.29,0
4859,11,79.57,322.51,1160.16,-0.34,3.09,72.32907641,-3.12,0.160577898,0.836752208,4,4,16.05,0
4860,17,39.34,635.41,1447.42,-5.73,9.96,318.1327493,-2.62,0.753218244,0.027141918,15,13,20.58,0
4861,16,61.05,908.68,1273.3,13.94,29.92,440.8515615,-5.79,0.626355239,0.781422612,11,11,6.29,0
4862,3,36.16,351,1825.38,-6.82,4.46,745.3112801,0.85,0.961958638,0.123001301,15,0,25.88,0
4863,20,63.07,757.59,977.25,6.05,2.98,997.7326491,-5.63,0.931701436,0.268921236,14,2,6.43,0
4864,4,15.56,268.58,1194.54,-12.43,16.39,614.143495,1.63,0.484071641,0.279563449,19,4,-0.36,0
4865,16,35.76,318.3,1012.44,9.3,27.45,684.7763606,-3.99,0.459012282,0.369887715,4,0,5.85,0
4866,14,36.75,351.44,129.08,3.31,28.94,383.7494313,-2.94,0.078710952,0.710866373,4,2,15.82,0
4867,14,23.19,946.17,1553.08,10.08,47.34,7.486819199,5.65,0.507371457,0.834356132,6,6,11.02,0
4868,15,78.42,71.71,1469.05,10.14,2.01,698.0733718,4.75,0.592660896,0.389673923,12,5,-4.77,0
4869,1,16.56,814.37,165.77,18.83,38.62,917.8037959,-1.84,0.118698499,0.365844198,12,7,16.82,0
4870,4,60.4,281.78,989.38,-3.96,36.87,6.02961393,-2.57,0.785861324,0.555050388,3,0,14.93,0
4871,7,37.49,221.5,468.1,2.51,10.17,243.7034227,3.33,0.586804875,0.351799358,8,2,-3.67,1
4872,17,30.37,244.65,1804.12,24.41,44.06,614.6205298,-5.43,0.50957045,0.049775386,5,4,-5.7,0
4873,12,41.32,119.55,1238.38,22.91,34.75,119.3448449,4.85,0.627302323,0.158391383,4,2,9.91,0
4874,19,12.09,588.39,708.2,19.71,4.08,395.6977917,-3.7,0.743287721,0.063765576,4,2,28.19,0
4875,11,51.06,488.08,489,21.79,22.55,698.3967097,0.88,0.834531543,0.745757218,6,1,18.15,0
4876,13,60.52,234.69,1629.87,20.63,48.12,927.1465822,-2.29,0.104095576,0.228050536,4,3,5.55,0
4877,11,11.7,448.85,154.57,-14.86,25.12,472.0353806,2.66,0.321475298,0.64321921,9,4,-1.84,1
4878,13,31.73,654.16,1328.64,12.46,0.3,538.7052587,-2.49,0.515871938,0.346331242,5,2,7.96,0
4879,12,11.7,243.48,980.34,20.99,38.1,781.8537366,-3.5,0.600272078,0.596059377,15,8,1.1,0
4880,7,57.31,389.18,165.55,10.43,46.35,633.2494352,0.93,0.219540388,0.584582915,8,7,0.31,0
4881,5,37.56,203.85,496.55,-5.11,26.24,336.7013447,-1.59,0.831958568,0.711711641,6,5,28.83,1
4882,15,74.6,788.13,1325.11,-3.39,8.81,94.45032226,-2.78,0.54931899,0.897997792,8,3,15.33,0
4883,5,44.34,273.93,1420.54,-3.87,27.65,28.87539228,-0.4,0.8020778,0.741168328,3,1,16.89,1
4884,17,60.05,279.96,764.27,-10.98,45.34,241.0225918,2.06,0.643795148,0.979345168,15,0,27.03,0
4885,13,68.57,472.59,1591.13,6,0.2,284.2486115,2.42,0.557917042,0.494955715,12,5,6.51,0
4886,5,24.31,530.89,1637.92,4.22,4.79,593.1784175,-0.5,0.314703638,0.764005766,10,0,2.9,0
4887,2,60.9,44.02,1213.37,18.4,6.54,774.6378543,-3.19,0.294855183,0.752196977,7,4,-10.39,0
4888,2,14.39,335.09,1179.91,0.26,5.14,718.7820562,-0.91,0.58123698,0.346605956,2,0,28.42,1
4889,20,35.85,752.78,910.69,1.04,22.4,613.754071,5.65,0.20187689,0.900287859,2,0,9.64,0
4890,18,51.16,672.67,1989.23,5.88,25.71,887.2876952,-1.7,0.190943277,0.688027437,2,2,17.11,0
4891,15,13.17,920.98,267.28,3.11,12.14,632.5961357,2.37,0.543189841,0.134040578,2,2,0.04,0
4892,10,56.81,269.48,1568.13,10.46,47.62,116.1074176,-2.52,0.401443506,0.406053058,19,0,2.48,0
4893,1,39.23,71.09,1124.61,-12.99,43.04,664.2765143,-4.42,0.364987799,0.34799098,5,1,24.32,0
4894,10,63.24,822.74,611.03,2.45,13.82,307.6469493,4.33,0.04973394,0.156371776,20,3,1.48,0
4895,8,28.62,718.59,1167.46,12.11,38.2,209.6914842,6.31,0.596370142,0.065363424,8,5,6.45,0
4896,4,44.8,409.31,1456.16,23.03,9.73,540.2979663,-5.2,0.050226796,0.490424284,5,4,-1.49,0
4897,19,72.87,584.13,1200.97,20.51,29.8,968.6439228,-5.52,0.105536673,0.835186072,16,5,24.66,0
4898,9,65.72,132.68,1216.56,-12.02,27.32,663.2503613,1.58,0.061686532,0.262369277,19,10,22.86,0
4899,13,45.8,518.32,1417.04,6.59,5.01,555.2922534,1.31,0.580859208,0.5705657,4,2,7.18,0
4900,1,63.67,583.08,1560.76,1.84,14.19,713.1702637,-4.32,0.576964322,0.608098079,13,12,-2.98,0
4901,18,79.88,925.15,1227.41,12.09,42.76,785.7711368,2.45,0.336887742,0.745983939,11,11,21.11,0
4902,2,54.05,393.43,1292.21,-14.95,26.32,281.6870722,-2.52,0.216642957,0.454664778,7,4,-5.9,0
4903,12,58.08,80.88,1617.19,15.29,20.65,351.0851554,5.07,0.074171998,0.367787048,20,19,8.2,0
